# Source: http://www.eso.org/observing/etc/doc/vlti/baseline/baselinedata.txt
#
#   Longitude: -70.40479659 degrees
#    Latitude: -24.62794830 degrees
#
# This list holds baseline lengths in meters, and position angles in degrees
# East of North (so they are *not* the "platform coordinates" (p,q), but
# already the much more useful E-W coordinates!
#
# name ; B[m]     ; PA [deg]
J5K0  ;   96.325  ;  156.260    ;    0.
J5L0  ;   97.310  ;  151.549    ;    0.
J5M0  ;   98.941  ;  146.980    ;    0.
J5U1  ;  122.122  ; -140.582    ;    0.
J5U2  ;   68.362  ; -129.525    ;    0.
J5U3  ;   24.015  ; -109.019    ;    0.
J5U4  ;   46.628  ;  130.061    ;    0.
J6K0  ;  120.261  ;  157.208    ;    0.
J6L0  ;  121.051  ;  153.418    ;    0.
J6M0  ;  122.366  ;  149.707    ;    0.
J6U1  ;  136.241  ; -149.213    ;    0.
J6U2  ;   80.007  ; -145.841    ;    0.
J6U3  ;   33.964  ; -153.987    ;    0.
J6U4  ;   68.337  ;  140.470    ;    0.
K0L0  ;    8.019  ;   70.959    ;    0.
K0M0  ;   16.011  ;   70.995    ;    0.
K0U1  ;  116.485  ;  -93.036    ;    0.
K0U2  ;  101.829  ;  -63.982    ;    0.
K0U3  ;  101.173  ;  -37.423    ;    0.
K0U4  ;   58.246  ;   -3.042    ;    0.
L0M0  ;    7.992  ;   71.030    ;    0.
L0U1  ;  124.213  ;  -94.056    ;    0.
L0U2  ;  107.643  ;  -67.005    ;    0.
L0U3  ;  103.980  ;  -41.620    ;    0.
L0U4  ;   56.564  ;  -10.875    ;    0.
M0U1  ;  131.952  ;  -94.949    ;    0.
M0U2  ;  113.711  ;  -69.699    ;    0.
M0U3  ;  107.312  ;  -45.561    ;    0.
M0U4  ;   56.000  ;  -18.997    ;    0.
U1U2  ;   56.569  ;   26.016    ;    0.
U1U3  ;  102.434  ;   32.369    ;    0.
U1U4  ;  130.231  ;   60.396    ;    0.
U2U3  ;   46.635  ;   40.082    ;    0.
U2U4  ;   89.443  ;   81.321    ;    0.
U3U4  ;   62.463  ;  110.803    ;    0.
